agent_action;agent_location;agentnr_victims;human_action;human_location;humannr_victims;world_nr;tick_nr
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3551
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3552
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3553
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3554
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3555
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3556
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3557
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3558
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3559
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3560
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3561
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3562
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3563
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3564
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3565
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3566
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3567
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3568
;(18, 12);0;RemoveObjectTogether;(18, 12);7;1;3569
;(18, 12);0;;(18, 12);7;1;3570
;(18, 12);0;;(18, 12);7;1;3571
;(18, 12);0;;(18, 12);7;1;3572
;(18, 12);0;;(18, 12);7;1;3573
;(18, 12);0;;(18, 12);7;1;3574
;(18, 12);0;;(18, 12);7;1;3575
;(18, 12);0;;(18, 12);7;1;3576
;(18, 12);0;;(18, 12);7;1;3577
;(18, 12);0;;(18, 12);7;1;3578
;(18, 12);0;;(18, 12);7;1;3579
;(18, 12);0;;(18, 12);7;1;3580
;(18, 12);0;;(18, 12);7;1;3581
;(18, 12);0;;(18, 12);7;1;3582
;(18, 12);0;;(18, 12);7;1;3583
;(18, 12);0;;(18, 12);7;1;3584
;(18, 12);0;;(18, 12);7;1;3585
;(18, 12);0;;(18, 12);7;1;3586
;(18, 12);0;;(18, 12);7;1;3587
;(18, 12);0;;(18, 12);7;1;3588
;(18, 12);0;;(18, 12);7;1;3589
;(18, 12);0;;(18, 12);7;1;3590
;(18, 12);0;;(18, 12);7;1;3591
;(18, 12);0;;(18, 12);7;1;3592
;(18, 12);0;;(18, 12);7;1;3593
;(18, 12);0;;(18, 12);7;1;3594
;(18, 12);0;;(18, 12);7;1;3595
;(18, 12);0;;(18, 12);7;1;3596
;(18, 12);0;;(18, 12);7;1;3597
;(18, 12);0;;(18, 12);7;1;3598
;(18, 12);0;;(18, 12);7;1;3599
;(18, 12);0;;(18, 12);7;1;3600
;(18, 12);0;;(18, 12);7;1;3601
;(18, 12);0;;(18, 12);7;1;3602
;(18, 12);0;;(18, 12);7;1;3603
;(18, 12);0;;(18, 12);7;1;3604
;(18, 12);0;;(18, 12);7;1;3605
;(18, 12);0;;(18, 12);7;1;3606
;(18, 12);0;;(18, 12);7;1;3607
;(18, 12);0;;(18, 12);7;1;3608
;(18, 12);0;;(18, 12);7;1;3609
;(18, 12);0;;(18, 12);7;1;3610
;(18, 12);0;MoveSouth;(18, 12);7;1;3611
;(18, 12);0;MoveSouth;(18, 13);7;1;3612
;(18, 12);0;;(18, 13);7;1;3613
;(18, 12);0;;(18, 13);7;1;3614
;(18, 12);0;MoveSouth;(18, 13);7;1;3615
;(18, 12);0;MoveSouth;(18, 14);7;1;3616
;(18, 12);0;MoveSouth;(18, 14);7;1;3617
;(18, 12);0;MoveSouth;(18, 15);7;1;3618
;(18, 12);0;;(18, 15);7;1;3619
;(18, 12);0;;(18, 15);7;1;3620
;(18, 12);0;;(18, 15);7;1;3621
;(18, 12);0;;(18, 15);7;1;3622
;(18, 12);0;;(18, 15);7;1;3623
;(18, 12);0;;(18, 15);7;1;3624
;(18, 12);0;MoveWest;(18, 15);7;1;3625
;(18, 12);0;MoveWest;(17, 15);7;1;3626
;(18, 12);0;;(17, 15);7;1;3627
;(18, 12);0;;(17, 15);7;1;3628
;(18, 12);0;;(17, 15);7;1;3629
;(18, 12);0;;(17, 15);7;1;3630
;(18, 12);0;;(17, 15);7;1;3631
;(18, 12);0;;(17, 15);7;1;3632
;(18, 12);0;;(17, 15);7;1;3633
;(18, 12);0;;(17, 15);7;1;3634
;(18, 12);0;;(17, 15);7;1;3635
;(18, 12);0;MoveEast;(17, 15);7;1;3636
;(18, 12);0;MoveEast;(18, 15);7;1;3637
;(18, 12);0;;(18, 15);7;1;3638
;(18, 12);0;;(18, 15);7;1;3639
;(18, 12);0;;(18, 15);7;1;3640
;(18, 12);0;;(18, 15);7;1;3641
;(18, 12);0;;(18, 15);7;1;3642
;(18, 12);0;;(18, 15);7;1;3643
;(18, 12);0;MoveNorth;(18, 15);7;1;3644
;(18, 12);0;MoveNorth;(18, 14);7;1;3645
;(18, 12);0;;(18, 14);7;1;3646
;(18, 12);0;MoveNorth;(18, 14);7;1;3647
;(18, 12);0;MoveNorth;(18, 13);7;1;3648
;(18, 12);0;;(18, 13);7;1;3649
;(18, 12);0;MoveNorth;(18, 13);7;1;3650
;(18, 12);0;MoveNorth;(18, 12);7;1;3651
;(18, 12);0;;(18, 12);7;1;3652
;(18, 12);0;;(18, 12);7;1;3653
;(18, 12);0;;(18, 12);7;1;3654
;(18, 12);0;;(18, 12);7;1;3655
;(18, 12);0;;(18, 12);7;1;3656
;(18, 12);0;;(18, 12);7;1;3657
;(18, 12);0;;(18, 12);7;1;3658
;(18, 12);0;;(18, 12);7;1;3659
;(18, 12);0;;(18, 12);7;1;3660
;(18, 12);0;;(18, 12);7;1;3661
;(18, 12);0;;(18, 12);7;1;3662
;(18, 12);0;;(18, 12);7;1;3663
;(18, 12);0;;(18, 12);7;1;3664
;(18, 12);0;;(18, 12);7;1;3665
;(18, 12);0;;(18, 12);7;1;3666
;(18, 12);0;;(18, 12);7;1;3667
;(18, 12);0;;(18, 12);7;1;3668
;(18, 12);0;;(18, 12);7;1;3669
;(18, 12);0;;(18, 12);7;1;3670
;(18, 12);0;;(18, 12);7;1;3671
;(18, 12);0;;(18, 12);7;1;3672
;(18, 12);0;;(18, 12);7;1;3673
;(18, 12);0;;(18, 12);7;1;3674
;(18, 12);0;;(18, 12);7;1;3675
;(18, 12);0;;(18, 12);7;1;3676
;(18, 12);0;;(18, 12);7;1;3677
;(18, 12);0;;(18, 12);7;1;3678
;(18, 12);0;;(18, 12);7;1;3679
;(18, 12);0;;(18, 12);7;1;3680
;(18, 12);0;;(18, 12);7;1;3681
;(18, 12);0;;(18, 12);7;1;3682
;(18, 12);0;;(18, 12);7;1;3683
;(18, 12);0;;(18, 12);7;1;3684
;(18, 12);0;;(18, 12);7;1;3685
;(18, 12);0;;(18, 12);7;1;3686
;(18, 12);0;;(18, 12);7;1;3687
;(18, 12);0;;(18, 12);7;1;3688
;(18, 12);0;;(18, 12);7;1;3689
;(18, 12);0;;(18, 12);7;1;3690
;(18, 12);0;MoveSouth;(18, 12);7;1;3691
;(18, 12);0;MoveSouth;(18, 13);7;1;3692
;(18, 12);0;;(18, 13);7;1;3693
;(18, 12);0;MoveSouth;(18, 13);7;1;3694
;(18, 12);0;MoveSouth;(18, 14);7;1;3695
;(18, 12);0;;(18, 14);7;1;3696
;(18, 12);0;;(18, 14);7;1;3697
;(18, 12);0;;(18, 14);7;1;3698
;(18, 12);0;;(18, 14);7;1;3699
;(18, 12);0;;(18, 14);7;1;3700
;(18, 12);0;;(18, 14);7;1;3701
;(18, 12);0;;(18, 14);7;1;3702
;(18, 12);0;;(18, 14);7;1;3703
;(18, 12);0;;(18, 14);7;1;3704
;(18, 12);0;;(18, 14);7;1;3705
;(18, 12);0;;(18, 14);7;1;3706
;(18, 12);0;;(18, 14);7;1;3707
;(18, 12);0;;(18, 14);7;1;3708
;(18, 12);0;;(18, 14);7;1;3709
;(18, 12);0;;(18, 14);7;1;3710
;(18, 12);0;;(18, 14);7;1;3711
;(18, 12);0;;(18, 14);7;1;3712
;(18, 12);0;;(18, 14);7;1;3713
;(18, 12);0;;(18, 14);7;1;3714
;(18, 12);0;;(18, 14);7;1;3715
;(18, 12);0;;(18, 14);7;1;3716
;(18, 12);0;;(18, 14);7;1;3717
;(18, 12);0;;(18, 14);7;1;3718
;(18, 12);0;;(18, 14);7;1;3719
;(18, 12);0;;(18, 14);7;1;3720
;(18, 12);0;;(18, 14);7;1;3721
;(18, 12);0;;(18, 14);7;1;3722
;(18, 12);0;;(18, 14);7;1;3723
;(18, 12);0;;(18, 14);7;1;3724
;(18, 12);0;;(18, 14);7;1;3725
;(18, 12);0;;(18, 14);7;1;3726
;(18, 12);0;;(18, 14);7;1;3727
;(18, 12);0;;(18, 14);7;1;3728
;(18, 12);0;;(18, 14);7;1;3729
;(18, 12);0;;(18, 14);7;1;3730
;(18, 12);0;;(18, 14);7;1;3731
;(18, 12);0;;(18, 14);7;1;3732
;(18, 12);0;;(18, 14);7;1;3733
;(18, 12);0;;(18, 14);7;1;3734
;(18, 12);0;;(18, 14);7;1;3735
;(18, 12);0;;(18, 14);7;1;3736
;(18, 12);0;;(18, 14);7;1;3737
;(18, 12);0;;(18, 14);7;1;3738
;(18, 12);0;;(18, 14);7;1;3739
;(18, 12);0;;(18, 14);7;1;3740
;(18, 12);0;;(18, 14);7;1;3741
;(18, 12);0;;(18, 14);7;1;3742
;(18, 12);0;;(18, 14);7;1;3743
;(18, 12);0;;(18, 14);7;1;3744
;(18, 12);0;;(18, 14);7;1;3745
;(18, 12);0;;(18, 14);7;1;3746
;(18, 12);0;;(18, 14);7;1;3747
;(18, 12);0;;(18, 14);7;1;3748
;(18, 12);0;;(18, 14);7;1;3749
;(18, 12);0;;(18, 14);7;1;3750
;(18, 12);0;;(18, 14);7;1;3751
;(18, 12);0;;(18, 14);7;1;3752
;(18, 12);0;;(18, 14);7;1;3753
;(18, 12);0;;(18, 14);7;1;3754
;(18, 12);0;;(18, 14);7;1;3755
;(18, 12);0;;(18, 14);7;1;3756
;(18, 12);0;;(18, 14);7;1;3757
;(18, 12);0;;(18, 14);7;1;3758
;(18, 12);0;;(18, 14);7;1;3759
;(18, 12);0;;(18, 14);7;1;3760
;(18, 12);0;;(18, 14);7;1;3761
;(18, 12);0;;(18, 14);7;1;3762
;(18, 12);0;;(18, 14);7;1;3763
;(18, 12);0;;(18, 14);7;1;3764
;(18, 12);0;;(18, 14);7;1;3765
;(18, 12);0;;(18, 14);7;1;3766
;(18, 12);0;;(18, 14);7;1;3767
;(18, 12);0;;(18, 14);7;1;3768
;(18, 12);0;;(18, 14);7;1;3769
;(18, 12);0;;(18, 14);7;1;3770
;(18, 12);0;;(18, 14);7;1;3771
;(18, 12);0;;(18, 14);7;1;3772
;(18, 12);0;;(18, 14);7;1;3773
;(18, 12);0;;(18, 14);7;1;3774
;(18, 12);0;;(18, 14);7;1;3775
;(18, 12);0;;(18, 14);7;1;3776
;(18, 12);0;;(18, 14);7;1;3777
;(18, 12);0;;(18, 14);7;1;3778
;(18, 12);0;;(18, 14);7;1;3779
;(18, 12);0;;(18, 14);7;1;3780
;(18, 12);0;;(18, 14);7;1;3781
;(18, 12);0;;(18, 14);7;1;3782
;(18, 12);0;;(18, 14);7;1;3783
;(18, 12);0;;(18, 14);7;1;3784
;(18, 12);0;;(18, 14);7;1;3785
;(18, 12);0;;(18, 14);7;1;3786
;(18, 12);0;;(18, 14);7;1;3787
;(18, 12);0;;(18, 14);7;1;3788
;(18, 12);0;;(18, 14);7;1;3789
;(18, 12);0;;(18, 14);7;1;3790
;(18, 12);0;;(18, 14);7;1;3791
;(18, 12);0;;(18, 14);7;1;3792
;(18, 12);0;;(18, 14);7;1;3793
;(18, 12);0;;(18, 14);7;1;3794
;(18, 12);0;;(18, 14);7;1;3795
;(18, 12);0;;(18, 14);7;1;3796
;(18, 12);0;;(18, 14);7;1;3797
;(18, 12);0;;(18, 14);7;1;3798
;(18, 12);0;;(18, 14);7;1;3799
;(18, 12);0;;(18, 14);7;1;3800
;(18, 12);0;;(18, 14);7;1;3801
;(18, 12);0;;(18, 14);7;1;3802
;(18, 12);0;;(18, 14);7;1;3803
MoveWest;(18, 12);0;;(18, 14);7;1;3804
MoveWest;(18, 12);0;;(18, 14);7;1;3805
MoveWest;(18, 12);0;;(18, 14);7;1;3806
MoveWest;(18, 12);0;;(18, 14);7;1;3807
MoveWest;(18, 12);0;;(18, 14);7;1;3808
MoveWest;(18, 12);0;;(18, 14);7;1;3809
MoveWest;(18, 12);0;MoveEast;(18, 14);7;1;3810
MoveWest;(17, 12);0;MoveEast;(19, 14);7;1;3811
MoveWest;(17, 12);0;;(19, 14);7;1;3812
MoveWest;(17, 12);0;;(19, 14);7;1;3813
MoveWest;(17, 12);0;;(19, 14);7;1;3814
MoveWest;(17, 12);0;;(19, 14);7;1;3815
MoveWest;(17, 12);0;;(19, 14);7;1;3816
MoveWest;(17, 12);0;;(19, 14);7;1;3817
MoveWest;(17, 12);0;;(19, 14);7;1;3818
MoveWest;(16, 12);0;;(19, 14);7;1;3819
MoveWest;(16, 12);0;;(19, 14);7;1;3820
MoveWest;(16, 12);0;;(19, 14);7;1;3821
MoveWest;(16, 12);0;;(19, 14);7;1;3822
MoveWest;(16, 12);0;;(19, 14);7;1;3823
MoveWest;(16, 12);0;;(19, 14);7;1;3824
MoveWest;(16, 12);0;;(19, 14);7;1;3825
MoveWest;(16, 12);0;;(19, 14);7;1;3826
MoveWest;(15, 12);0;;(19, 14);7;1;3827
MoveSouthWest;(15, 12);0;MoveWest;(19, 14);7;1;3828
MoveSouthWest;(15, 12);0;MoveWest;(18, 14);7;1;3829
MoveSouthWest;(15, 12);0;;(18, 14);7;1;3830
MoveSouthWest;(15, 12);0;;(18, 14);7;1;3831
MoveSouthWest;(15, 12);0;;(18, 14);7;1;3832
MoveSouthWest;(15, 12);0;;(18, 14);7;1;3833
MoveSouthWest;(15, 12);0;;(18, 14);7;1;3834
MoveSouthWest;(14, 13);0;;(18, 14);7;1;3835
MoveSouthWest;(14, 13);0;;(18, 14);7;1;3836
MoveSouthWest;(14, 13);0;;(18, 14);7;1;3837
MoveSouthWest;(14, 13);0;;(18, 14);7;1;3838
MoveSouthWest;(14, 13);0;;(18, 14);7;1;3839
MoveSouthWest;(14, 13);0;MoveWest;(18, 14);7;1;3840
MoveSouthWest;(14, 13);0;MoveWest;(17, 14);7;1;3841
MoveSouthWest;(14, 13);0;;(17, 14);7;1;3842
MoveSouthWest;(13, 14);0;MoveWest;(17, 14);7;1;3843
MoveSouth;(13, 14);0;MoveWest;(16, 14);7;1;3844
MoveSouth;(13, 14);0;;(16, 14);7;1;3845
MoveSouth;(13, 14);0;;(16, 14);7;1;3846
MoveSouth;(13, 14);0;;(16, 14);7;1;3847
MoveSouth;(13, 14);0;MoveEast;(16, 14);7;1;3848
MoveSouth;(13, 14);0;MoveEast;(17, 14);7;1;3849
MoveSouth;(13, 14);0;;(17, 14);7;1;3850
MoveSouth;(13, 15);0;MoveEast;(17, 14);7;1;3851
;(13, 15);0;MoveEast;(18, 14);7;1;3852
;(13, 15);0;;(18, 14);7;1;3853
RemoveObject;(13, 15);0;;(18, 14);7;1;3854
RemoveObject;(13, 15);0;MoveEast;(18, 14);7;1;3855
RemoveObject;(13, 15);0;MoveEast;(19, 14);7;1;3856
RemoveObject;(13, 15);0;;(19, 14);7;1;3857
RemoveObject;(13, 15);0;;(19, 14);7;1;3858
RemoveObject;(13, 15);0;;(19, 14);7;1;3859
RemoveObject;(13, 15);0;;(19, 14);7;1;3860
RemoveObject;(13, 15);0;;(19, 14);7;1;3861
RemoveObject;(13, 15);0;;(19, 14);7;1;3862
RemoveObject;(13, 15);0;;(19, 14);7;1;3863
RemoveObject;(13, 15);0;;(19, 14);7;1;3864
RemoveObject;(13, 15);0;;(19, 14);7;1;3865
RemoveObject;(13, 15);0;;(19, 14);7;1;3866
RemoveObject;(13, 15);0;;(19, 14);7;1;3867
RemoveObject;(13, 15);0;;(19, 14);7;1;3868
RemoveObject;(13, 15);0;;(19, 14);7;1;3869
RemoveObject;(13, 15);0;;(19, 14);7;1;3870
RemoveObject;(13, 15);0;;(19, 14);7;1;3871
RemoveObject;(13, 15);0;;(19, 14);7;1;3872
RemoveObject;(13, 15);0;;(19, 14);7;1;3873
RemoveObject;(13, 15);0;;(19, 14);7;1;3874
RemoveObject;(13, 15);0;;(19, 14);7;1;3875
RemoveObject;(13, 15);0;;(19, 14);7;1;3876
RemoveObject;(13, 15);0;;(19, 14);7;1;3877
RemoveObject;(13, 15);0;;(19, 14);7;1;3878
RemoveObject;(13, 15);0;;(19, 14);7;1;3879
RemoveObject;(13, 15);0;;(19, 14);7;1;3880
RemoveObject;(13, 15);0;;(19, 14);7;1;3881
RemoveObject;(13, 15);0;;(19, 14);7;1;3882
RemoveObject;(13, 15);0;;(19, 14);7;1;3883
RemoveObject;(13, 15);0;;(19, 14);7;1;3884
RemoveObject;(13, 15);0;;(19, 14);7;1;3885
RemoveObject;(13, 15);0;;(19, 14);7;1;3886
RemoveObject;(13, 15);0;;(19, 14);7;1;3887
RemoveObject;(13, 15);0;;(19, 14);7;1;3888
RemoveObject;(13, 15);0;;(19, 14);7;1;3889
RemoveObject;(13, 15);0;;(19, 14);7;1;3890
RemoveObject;(13, 15);0;;(19, 14);7;1;3891
RemoveObject;(13, 15);0;;(19, 14);7;1;3892
RemoveObject;(13, 15);0;;(19, 14);7;1;3893
RemoveObject;(13, 15);0;;(19, 14);7;1;3894
RemoveObject;(13, 15);0;;(19, 14);7;1;3895
RemoveObject;(13, 15);0;;(19, 14);7;1;3896
RemoveObject;(13, 15);0;;(19, 14);7;1;3897
RemoveObject;(13, 15);0;;(19, 14);7;1;3898
RemoveObject;(13, 15);0;;(19, 14);7;1;3899
RemoveObject;(13, 15);0;;(19, 14);7;1;3900
RemoveObject;(13, 15);0;;(19, 14);7;1;3901
RemoveObject;(13, 15);0;;(19, 14);7;1;3902
RemoveObject;(13, 15);0;;(19, 14);7;1;3903
RemoveObject;(13, 15);0;;(19, 14);7;1;3904
;(13, 15);0;;(19, 14);7;1;3905
MoveWest;(12, 15);0;;(19, 14);7;1;3906
MoveNorthWest;(11, 14);0;;(19, 14);7;1;3907
MoveNorthWest;(10, 13);0;;(19, 14);7;1;3908
;(10, 13);0;;(19, 14);7;1;3909
MoveSouth;(10, 14);0;;(19, 14);7;1;3910
;(10, 14);0;;(19, 14);7;1;3911
MoveSouth;(10, 15);0;;(19, 14);7;1;3912
;(10, 15);0;;(19, 14);7;1;3913
MoveSouth;(10, 16);0;;(19, 14);7;1;3914
;(10, 16);0;;(19, 14);7;1;3915
MoveNorth;(10, 15);0;;(19, 14);7;1;3916
MoveNorth;(10, 14);0;;(19, 14);7;1;3917
MoveNorthEast;(11, 13);0;;(19, 14);7;1;3918
;(11, 13);0;;(19, 14);7;1;3919
MoveSouth;(11, 14);0;;(19, 14);7;1;3920
;(11, 14);0;;(19, 14);7;1;3921
MoveSouth;(11, 15);0;;(19, 14);7;1;3922
;(11, 15);0;;(19, 14);7;1;3923
MoveSouth;(11, 16);0;;(19, 14);7;1;3924
;(11, 16);0;;(19, 14);7;1;3925
;(11, 16);0;;(19, 14);7;1;3926
MoveNorth;(11, 16);0;;(19, 14);7;1;3927
MoveNorth;(11, 16);0;;(19, 14);7;1;3928
MoveNorth;(11, 16);0;;(19, 14);7;1;3929
MoveNorth;(11, 16);0;;(19, 14);7;1;3930
MoveNorth;(11, 16);0;;(19, 14);7;1;3931
MoveNorth;(11, 16);0;;(19, 14);7;1;3932
MoveNorth;(11, 16);0;;(19, 14);7;1;3933
MoveNorth;(11, 15);0;;(19, 14);7;1;3934
MoveNorthWest;(11, 15);0;;(19, 14);7;1;3935
MoveNorthWest;(11, 15);0;;(19, 14);7;1;3936
MoveNorthWest;(11, 15);0;;(19, 14);7;1;3937
MoveNorthWest;(11, 15);0;;(19, 14);7;1;3938
MoveNorthWest;(11, 15);0;;(19, 14);7;1;3939
MoveNorthWest;(11, 15);0;;(19, 14);7;1;3940
MoveNorthWest;(11, 15);0;;(19, 14);7;1;3941
MoveNorthWest;(10, 14);0;;(19, 14);7;1;3942
MoveNorth;(10, 14);0;;(19, 14);7;1;3943
MoveNorth;(10, 14);0;;(19, 14);7;1;3944
MoveNorth;(10, 14);0;;(19, 14);7;1;3945
MoveNorth;(10, 14);0;;(19, 14);7;1;3946
MoveNorth;(10, 14);0;;(19, 14);7;1;3947
MoveNorth;(10, 14);0;;(19, 14);7;1;3948
MoveNorth;(10, 14);0;;(19, 14);7;1;3949
MoveNorth;(10, 13);0;;(19, 14);7;1;3950
GrabObject;(10, 13);0;;(19, 14);7;1;3951
GrabObject;(10, 13);0;;(19, 14);7;1;3952
GrabObject;(10, 13);0;;(19, 14);7;1;3953
GrabObject;(10, 13);0;;(19, 14);7;1;3954
GrabObject;(10, 13);0;;(19, 14);7;1;3955
GrabObject;(10, 13);0;;(19, 14);7;1;3956
GrabObject;(10, 13);0;;(19, 14);7;1;3957
GrabObject;(10, 13);0;;(19, 14);7;1;3958
GrabObject;(10, 13);0;;(19, 14);7;1;3959
GrabObject;(10, 13);0;;(19, 14);7;1;3960
GrabObject;(10, 13);0;;(19, 14);7;1;3961
GrabObject;(10, 13);0;;(19, 14);7;1;3962
GrabObject;(10, 13);0;;(19, 14);7;1;3963
GrabObject;(10, 13);0;;(19, 14);7;1;3964
GrabObject;(10, 13);0;;(19, 14);7;1;3965
GrabObject;(10, 13);0;;(19, 14);7;1;3966
GrabObject;(10, 13);0;;(19, 14);7;1;3967
GrabObject;(10, 13);0;;(19, 14);7;1;3968
GrabObject;(10, 13);0;;(19, 14);7;1;3969
GrabObject;(10, 13);0;;(19, 14);7;1;3970
GrabObject;(10, 13);0;;(19, 14);7;1;3971
GrabObject;(10, 13);0;;(19, 14);7;1;3972
GrabObject;(10, 13);0;;(19, 14);7;1;3973
GrabObject;(10, 13);0;;(19, 14);7;1;3974
GrabObject;(10, 13);0;;(19, 14);7;1;3975
GrabObject;(10, 13);0;;(19, 14);7;1;3976
GrabObject;(10, 13);0;;(19, 14);7;1;3977
GrabObject;(10, 13);0;;(19, 14);7;1;3978
GrabObject;(10, 13);0;;(19, 14);7;1;3979
GrabObject;(10, 13);0;;(19, 14);7;1;3980
GrabObject;(10, 13);0;;(19, 14);7;1;3981
GrabObject;(10, 13);0;;(19, 14);7;1;3982
GrabObject;(10, 13);0;;(19, 14);7;1;3983
GrabObject;(10, 13);0;;(19, 14);7;1;3984
GrabObject;(10, 13);0;;(19, 14);7;1;3985
GrabObject;(10, 13);0;;(19, 14);7;1;3986
GrabObject;(10, 13);0;;(19, 14);7;1;3987
GrabObject;(10, 13);0;;(19, 14);7;1;3988
GrabObject;(10, 13);0;;(19, 14);7;1;3989
GrabObject;(10, 13);0;;(19, 14);7;1;3990
GrabObject;(10, 13);0;;(19, 14);7;1;3991
GrabObject;(10, 13);0;;(19, 14);7;1;3992
GrabObject;(10, 13);0;;(19, 14);7;1;3993
GrabObject;(10, 13);0;;(19, 14);7;1;3994
GrabObject;(10, 13);0;;(19, 14);7;1;3995
GrabObject;(10, 13);0;;(19, 14);7;1;3996
GrabObject;(10, 13);0;;(19, 14);7;1;3997
GrabObject;(10, 13);0;;(19, 14);7;1;3998
GrabObject;(10, 13);0;;(19, 14);7;1;3999
GrabObject;(10, 13);0;;(19, 14);7;1;4000
GrabObject;(10, 13);0;;(19, 14);7;1;4001
GrabObject;(10, 13);0;;(19, 14);7;1;4002
GrabObject;(10, 13);0;;(19, 14);7;1;4003
GrabObject;(10, 13);0;;(19, 14);7;1;4004
GrabObject;(10, 13);0;;(19, 14);7;1;4005
GrabObject;(10, 13);0;;(19, 14);7;1;4006
GrabObject;(10, 13);0;;(19, 14);7;1;4007
GrabObject;(10, 13);0;;(19, 14);7;1;4008
GrabObject;(10, 13);0;;(19, 14);7;1;4009
GrabObject;(10, 13);0;;(19, 14);7;1;4010
GrabObject;(10, 13);0;;(19, 14);7;1;4011
GrabObject;(10, 13);0;;(19, 14);7;1;4012
GrabObject;(10, 13);0;;(19, 14);7;1;4013
GrabObject;(10, 13);0;;(19, 14);7;1;4014
GrabObject;(10, 13);0;;(19, 14);7;1;4015
GrabObject;(10, 13);0;;(19, 14);7;1;4016
GrabObject;(10, 13);0;;(19, 14);7;1;4017
GrabObject;(10, 13);0;;(19, 14);7;1;4018
GrabObject;(10, 13);0;;(19, 14);7;1;4019
GrabObject;(10, 13);0;;(19, 14);7;1;4020
GrabObject;(10, 13);0;;(19, 14);7;1;4021
GrabObject;(10, 13);0;;(19, 14);7;1;4022
GrabObject;(10, 13);0;;(19, 14);7;1;4023
GrabObject;(10, 13);0;;(19, 14);7;1;4024
GrabObject;(10, 13);0;;(19, 14);7;1;4025
GrabObject;(10, 13);0;;(19, 14);7;1;4026
GrabObject;(10, 13);0;;(19, 14);7;1;4027
GrabObject;(10, 13);0;;(19, 14);7;1;4028
GrabObject;(10, 13);0;;(19, 14);7;1;4029
GrabObject;(10, 13);0;;(19, 14);7;1;4030
GrabObject;(10, 13);0;;(19, 14);7;1;4031
GrabObject;(10, 13);0;;(19, 14);7;1;4032
GrabObject;(10, 13);0;;(19, 14);7;1;4033
GrabObject;(10, 13);0;;(19, 14);7;1;4034
GrabObject;(10, 13);0;;(19, 14);7;1;4035
GrabObject;(10, 13);0;;(19, 14);7;1;4036
GrabObject;(10, 13);0;;(19, 14);7;1;4037
GrabObject;(10, 13);0;;(19, 14);7;1;4038
GrabObject;(10, 13);0;;(19, 14);7;1;4039
GrabObject;(10, 13);0;;(19, 14);7;1;4040
GrabObject;(10, 13);0;;(19, 14);7;1;4041
GrabObject;(10, 13);0;;(19, 14);7;1;4042
GrabObject;(10, 13);0;;(19, 14);7;1;4043
GrabObject;(10, 13);0;;(19, 14);7;1;4044
GrabObject;(10, 13);0;;(19, 14);7;1;4045
GrabObject;(10, 13);0;;(19, 14);7;1;4046
GrabObject;(10, 13);0;;(19, 14);7;1;4047
GrabObject;(10, 13);0;;(19, 14);7;1;4048
GrabObject;(10, 13);0;;(19, 14);7;1;4049
GrabObject;(10, 13);0;;(19, 14);7;1;4050
GrabObject;(10, 13);0;;(19, 14);7;1;4051
MoveSouthEast;(10, 13);0;;(19, 14);7;1;4052
MoveSouthEast;(10, 13);0;;(19, 14);7;1;4053
MoveSouthEast;(10, 13);0;;(19, 14);7;1;4054
MoveSouthEast;(10, 13);0;;(19, 14);7;1;4055
MoveSouthEast;(10, 13);0;;(19, 14);7;1;4056
MoveSouthEast;(10, 13);0;;(19, 14);7;1;4057
MoveSouthEast;(10, 13);0;;(19, 14);7;1;4058
MoveSouthEast;(11, 14);0;;(19, 14);7;1;4059
MoveSouthEast;(11, 14);0;;(19, 14);7;1;4060
MoveSouthEast;(11, 14);0;;(19, 14);7;1;4061
MoveSouthEast;(11, 14);0;;(19, 14);7;1;4062
MoveSouthEast;(11, 14);0;;(19, 14);7;1;4063
MoveSouthEast;(11, 14);0;;(19, 14);7;1;4064
MoveSouthEast;(11, 14);0;;(19, 14);7;1;4065
MoveSouthEast;(11, 14);0;;(19, 14);7;1;4066
MoveSouthEast;(12, 15);0;;(19, 14);7;1;4067
MoveSouthEast;(12, 15);0;;(19, 14);7;1;4068
MoveSouthEast;(12, 15);0;;(19, 14);7;1;4069
MoveSouthEast;(12, 15);0;;(19, 14);7;1;4070
MoveSouthEast;(12, 15);0;;(19, 14);7;1;4071
MoveSouthEast;(12, 15);0;;(19, 14);7;1;4072
MoveSouthEast;(12, 15);0;;(19, 14);7;1;4073
MoveSouthEast;(12, 15);0;;(19, 14);7;1;4074
